product_category_name_english,review_comment_title,review_comment_message
pet_shop,Pequeno',Só achei muito pequeno e a grama MUITO ruim
health_beauty,10! Gostei muito! ,"É um site muito legal e até agora achei segurança em fazer compras neste site, e os produtos são de uma boa qualidade. "
health_beauty,Muito rapido,"Recebi muito antes do previsto.
"
health_beauty,Recebi no prazo,Essa máscara é excelente e deixa o cabelo muito macio.
garden_tools,Recebi só metade dos prod,Recebi metade dos produtos
housewares,Obrigada,Recebi tudo certinho.
housewares,boa,Conforme informação
consoles_games,Não é original Microsoft ,Produto genérico 
health_beauty,Perfeito !!,Produto entregue conforme descrito e antes do prazo previsto . 
toys,Loja excelente ,Nossa que loja boa chegou muito rápido recomendo 
bed_bath_table,Bom,Gostei estou satisfeita
industry_commerce_and_business,okkkkk,okkkk
home_construction,OTIMO PRODUTO,SATISFEITA COM O PRODUTO
furniture_decor,BOM,"BOM
"
housewares,Vendedor Horrivel,"O produto teve o pagamento aprovado 1 dia depois do pagamento, porem o vendedor esperou 6 dias depois para enviar faltando apenas 1 dia para vencer o prazo de entrega e o produto não chegou ainda."
bed_bath_table,Bom,Gostei
perfumery,produto não entregue,"Mudo minha opinião assim que receber o produto.
Consta no site que o produto foi entregue, mas não recebi."
perfumery,Produto excelente,Chegou em 4 dias super recomendo
perfumery,super recomendo,otima
perfumery,Muito bom ,serviço rápido e eficiente.
perfumery,Super remendo,Entrega antes do prazo estabelecido
perfumery,Recomendo sim!!!,"Fui muito bem atendida, recomendo, entrega no prazo . Vou continuar comprando nesta loja. Sempre com boas promoções.
"
furniture_decor,Pendentes,"Entrega rápida, produto bonito "
garden_tools,Luminária excelente,Bom produto. Entrega rápida. Recomendo
garden_tools,Tudo perfeito,Mesmo com a paralisação o produto chegou antes do previsto. E vieram sem nenhum problema
garden_tools,Empres não confiável ,Minha opinião é que se comprei o produto ele tinha que ser entregue e não receber um notificação que seria dado como entregue o produto...então a empresa me devolva meu dinheiro!!
garden_tools,Bom,Chegou tudo certinho nos conformes muito bem
garden_tools,chegou faltando produto,Comprei duas luminárias uma amarela e outra vermelha. Só chegou a amarela. Está faltando entregar a vermelha. O status do pedido já tá como entregue; não quero ficar no prejuízo.
garden_tools,Muito bom !,"Produto muito bom , entregaram bem antes do prazo. Gostei muito."
garden_tools,Bom,Chegou em atraso devido a greve dos caminhoneiros. Mas tudo certo com meus produtos.
garden_tools,recomendo,"superou a expectativa, tanto no produto como a entrega bem antes do prazo"
garden_tools,Adorei,Compraria de novo...
garden_tools,Ótimo,Perfeito!!!
garden_tools,Excelente,"Lindo, grande, brilhante de excelente qualidade e como sempre chegou bem antes do prazo...Super recomendo ? "
garden_tools,otimo,Produto entregue muito antes do prazo o produto ainda não instalei mas ele é lindo!!!
garden_tools,Reclamcao,"A entrega foi correta ,porém vocês entregaram em duplicidade é passaram duas vezes o meu cartão,quero ver como podemos resolver isso ,pq eu não preciso de 2
Fico no aguardo"
garden_tools,Muito bonito,"A Luminária é muito bonita, atendeu minha expectativa. Chegou rapidinho"
garden_tools,Super recomendo,O site lannister é muito bom.
garden_tools,Satisfação,"Recebi o produto correto e dentro do pazo. Satisfeita com a compra, com a mercadoria e com a lojas lannister."
garden_tools,Lindo porém frágil.,"O pendente é lindo, vermelho super brilhante igual na foto mesmo, porém o alumínio é muito fino e frágil, se tivesse visto o material antes provavelmente não teria optado por ele"
garden_tools,Ótimo ,Bom produto bem bonito e muito bem acabado......
garden_tools,Super recomendo,"Produto excelente! Entrega antes do prazo, em perfeitas condições! Lindo! "
garden_tools,entrega,Favor procurar utra transportadora...Correios sem qualidade.
construction_tools_construction,Exelente,"o melhor banho que tomei foi com esta ducha, excelente"
health_beauty,Super recomendo,Chegou antes do prazo previsto e super recomendo ótimo vendedor e fui muito bem atendida.
health_beauty,eu recomendo.,"Faz pouco tempo que tô tomando, não dá pra falar muita coisa, más pelo menos é diurético."
health_beauty,Chá seca barriga ,Chegou super rápido 
auto,Não entregue,não recebi...paguei o frete p chegar em casa e nao pra eu ir no correio retirar ...
electronics,entrava do produto ,O produto já chegou em casa um pouco demorado
stationery,Adequado ,Levou 15 dias pra chegar .. chegou tudo certo nada quebrado. 
watches_gifts,Produto nao entregue,"Péssimo parceiro da lannister!
Nem satisfação ele dá.
Quero meu dinheiro de volta.
Estou aguardando.
"
furniture_decor,Recomendo,Muito satisfeita
telephony,Compra tranquila.,"Produtos com qualidade, entregues antes do prazo."
telephony,Muito bom,Chegou antes do prazo.
telephony,Top,Massa de bom
telephony,Atrasou Mas chegou,"Teve um atraso de alguns dias(por conta dos correios acredito) mas chegou tudo certinho o Vendedor ainda colocou uma pelicula de brinde, super bem embalado, recomendo."
telephony,Bom,O produto foi entregue e com brinde! Obrigado!
telephony,Produto Bom,"Apenas acho que poderia vir melhor embalado, ainda bem que não era nada que quebrava... mas o produto é ótimo!"
cool_stuff,Perfeito!!,A entrega foi realizada antes mesmo do prazo estabelecido. Produto bem embalado e aprovado 
housewares,Entrega super rápida ,"Produto veio correto e entregaram no dia após a compra, mesmo com a previsão de 7 dias."
perfumery,Otimo!!!,"Chegou em 7 dias corridos, super recomendo!! Permfume maravilhosooooooooooooooooooo!!!"
health_beauty,TOP,TOP
bed_bath_table,Chateada,O produto ainda vai chegar?
bed_bath_table,Recebi pedido incompleto,Paguei por 2 unidades do Perfume Miss Gabriela Night e recebi apenas 1 unidade.
bed_bath_table,Lindaaaaa😍,"Simplesmente lindaaaa!!! Amei ?? ficou perfeita nainha sala. 
Obrigada ah todos...!"
bed_bath_table,Satisfação,O produto é bom
sports_leisure,otimo. ,comprei num dia e no outro já recebi o produto. Recomendo.
sports_leisure,zero,"BOM DIA, JÁ É A QUARTA VEZ QUE SOLICITO A DEVOLUÇÃO DO PRODUTO E ATÉ O MOMENTO NÃO TIVE RETORNO, POIS A MEDIDAS DA BOLSA NÃO SÃO AS MESMAS DECLARADAS NO ATO DA COMPRA. 
GT. KEYLA"
sports_leisure,Tudo otimo,Produto de boa qualidade
pet_shop,Excelente,Produto excelente. 
pet_shop,Recomendo,ótimo produto e qualidade.
stationery,Recomendo,"Muito bonita a estética do produto... Designer bem legal, espero que meu irmão goste, pois achei linda."
computers_accessories,Ótimo,O produto foi entregue corretamente e com rapidez
health_beauty,Pedido errado.,"Meu produto chegou incompleto,faltou um produto, o whaite. Estou muito chateada."
housewares,excelente ,muito bom o oroduto
construction_tools_construction,super recomendado,Excelente satisfação
drinks,A composição do produto n,A composição do produto não corresponde ao anunciado.
drinks,Ótimo produto ,Recomendo chegou antes do prazo 
baby,Muito boa ,Excelente
telephony,Muito Bom!,Tanto a capinha quanto a película são de boa qualidade e vieram antes do prazo estimado. Muito Satisfeito!
health_beauty,Insegurança,Pelo site da lannister não dá pra acompanhar a movimentação do produto. 
toys,Foi cancelado ,Foi cancelado o pedido no mesmo dia da compra recebi um email confirmado o cancelamento mais o produto foi entregue mesmo assim. Não aceitei o produto mais ainda está descontando em minha fatura
toys,Gostei muito,Pra mim foi legal confesso que tive um pouco de receio por nunca ter feito uma compra on line mas foi tudo ótimo com certeza compraria novamente.
toys,Nota 10,"Amei , chegou bem antes do prazo a boneca é linda , minha filha está super satisfeita. "
health_beauty,Otimo,"Gostei muito de comprar neste site.
Rapidez e eficiência "
consoles_games,Neutro,Recebi o produto errado.
consoles_games,Entrega parcial do pedido,"Comprei 2 HDs de 1TB ssd, porém só foi entregue uma unidade ate o momento.
Aguardando um retorno com urgência.
"
health_beauty,Nota 10,"Ótima loja, entrega antes da data prevista, excelente produto "
computers_accessories,353454t,t4354t4t
bed_bath_table,super recomendo,produto de qualidade e eficiência na entrega. recebi muito antes do combinado. recomendo
electronics,Atenção! ,Coloquei que não foi entregue por que eu que tive q ir buscar. Eles não entregam na minha casa... E outra uma semana de uso o fone já está dando problemas!
electronics,Modelo errado,"Na foto o modelo é sh013, recebi um sh012"
watches_gifts,Produto diferente,Comprei preto e veio Prata. Já fiz a reclamação e estou aguardando contato da empresa targaryen.
watches_gifts,Confuso ,"Fiz um pedido e veio outro modelo.
Deixa a desejar um pouco a interesse do consumidor precisei entrar em contado com o site não consigo "
watches_gifts,Excelente,Produto muito bom e bonito. 
home_construction,Luminárias,"Uma das luminárias chegou amassada, mesmo protegida na caixa. O material de alumínio é táo fininho (quase uma casquinha). Quando se le que o material é ^alumínio^ imagina-se de melhor qualidade."
bed_bath_table,Excelente,"Produto muito bom, perfeito, entrega rápida, antes da previsão.
Atendimento com muita atenção.
Recomendo."
watches_gifts,Melhor loja não há!,"Recibi o meu pedido antes do prazo, poucas lojas tem a eficiência do baratheon loja nota 1000."
drinks,Remessa com valor alto,comprei 5 unidades de um mesmo utem e me foi cobrado 5 fretes. Terrivel
bed_bath_table,otimo ,otimo vendedor
perfumery,Td errado,"Pedi um perfume hugo boss energise. Até aí td bem. Só que o perfume não tem aroma nem fixação. A tampa veio solta. 
"
computers_accessories,Parabéns lannister.com,"Qualquer produto que eu compre com você ,recebo dentro do prazo e das qualificações.Continuem assim.É a seriedade do trabalho que fará o Brasil virar um país de excelência na prestação de serviços."
housewares,100% confiável ,São bem pontuais.
housewares,Ótimo serviço,Recomendo essa loja produto veio em perfeito estado muito bem embalado.
health_beauty,Excelente ,Excelente produto. Entrega feita antes do prazo.
watches_gifts,Excelente !!!,Amei!!!!
books_general_interest,Muito bom,Adorei
books_general_interest,Impressionada ,"O produto chegou antes do esperado e em perfeitas condições, embrulhado para presente e com todos os cuidados necessário. Recomendo ?"
toys,otimo produto,"Muito bom, chegou no prazo e em perfeitas condições."
perfumery,Ótimo ,Muito bom o atendimento recomendado estou muito satisfeito 
perfumery,Produto chegou incompleto,"Pessoa,boa tarde. Informo que só chegou a base ,o cesto de roupa não chegou. Informo também que o frete na nota fiscal veio diferente do valor que eu tinha calculado,veio 3x maior.Solicito devolução."
auto,5 ,"Recomendo a todos
"
bed_bath_table,Insatisfeito,"Foi enviado o tamanho para cama de casal (1.38 x1.88) sendo que comprei para cama tamanho queen (1,68 x 1,98). Já solicitei a troca."
sports_leisure,EU RECOMENDO MUITO,EXCELENTE PREÇO
health_beauty,demora na entrega,demora na entrega
watches_gifts,SUPER ATRASADO ,"O QUE FAÇO PARA SABER POR ONDE ANDA O MEU PEDIDO,POIS NÃO CONSIGO VER NO RASTREIO,DESDE JA AGUARDO ATUALIZAÇÃO PARA QUE FIQUE SABENDO A DATA QUE O PRODUTO SERA ENTREGUE, ESTOU NO AGUARDO ,COM URGÊNCIA"
food_drink,otimo,muito bom . entre super rapido
cool_stuff,Produto diferente,"Paguei o frete, porém, não vêm em casa o produto, outra coisa a foto do produto foi uma, o que foi entregue foi outro produto. Que por sua vez não veio pronto pra ser usado, tive que cortar pra usar."
construction_tools_construction,nao recomendo,Fiz minha compra dia 17/08/2018 agora e dia 27/08/ e ainda nao recebi o produto
housewares,Vidro estragado,Veio com um vidro estragado
furniture_living_room,Otima,Nunca tive problemas!
auto,Recomendo,Entrega rápida !
electronics,Pedido ainda não entregue,A previsão de entrega do produto era dia 01/08/2018. Estamos no dia 03/08/2018 e ainda não recebemos (nem o produto nem NF).
health_beauty,super recomendo,o produto chegou dentro do prazo e em perfeitas condições.
bed_bath_table,*****,"Gostei muito da loja, entregou antes do prazo estipulado!!"
stationery,Entrega super rápida,Produto muito bom conforme o que eu esperava e a entrega super mega rápida.
watches_gifts,## ,"Bom dia.
O relógio encaminhado foi semelhante, mas o visor do solicitado tinha luminosidade diferente. 
"
sports_leisure,recomendo,Produto veio exatamente como o pedido e bem antes do prazo. Recomendo
small_appliances,Produto errado,A ducha que comprei é o modelo com o desviador flexível. A ducha entregue veio SEM o desviador flexivel. Como devo proceder?
small_appliances,Super Recomendo,Super recomendo
small_appliances,Venda profissional ,O serviço de entrega foi rápido e o preço sem abuso 
small_appliances,Faltou o chuveirinho ,Na imagem do produtomostra o chuveirinho mas veio sem
small_appliances,péssima impressão,"A foto do KDT está com chuveirinho e o meu veio sem o chuveirinho, logo não é o mesmo produto. Houve outro problema... me pareceu má-fé da loja, mas como meu porteiro cometeu um erro, então...."
sports_leisure,Devolução,Quero devolver e ter meu reembolso 
sports_leisure,Wagner ,100%
garden_tools,Recomendo,Muito bom.
garden_tools,Entregue no prazo,entregaram no prazo e produto correto
garden_tools,"Boa Compra, recomendo","Produto entregue com sucesso, agora é utilizar para aferir a qualidade dentro do período de garantia."
garden_tools,SUPER RECOMENDO,"Boa Tarde.

Produto entregue ANTES do prazo estipulado, com qualidade e segurança."
garden_tools,tudo ok!,sem problemas!
garden_tools,Não entregou no tempo .,Sem pontualidade não da satisfação ao cliente.
garden_tools,.,.
garden_tools,Auto transformador 3500,"Um ótimo auto transformador, serve para muitas e muitas utilidades.
Ótimo, recomendo.
Foi entregue tudo certo, valeu."
garden_tools,Bom dmais,Execente
garden_tools,Excelente,Excelente e rápido 
garden_tools,Super recomendo.,"Recebi o produto antes da data prevista,ótimo produto."
garden_tools,Transformador ,Melhor do q eu esperava muito bom 
health_beauty,Entrega rápida!,"Estou mais que impressionado com a rapidez da entrega. Só acho que poderia melhorar na embalagem, as canetas chegaram soltas dentro da caixa, o que pode ser preocupante. "
housewares,O espelho fica embaçado,"comprei um espelho de box anti-embaçante, porém o espelho embaça. Senti que ele embaça menos que os demais espelho, mas ainda sim embaça."
